idx,name,address,latitude,longitude,is_shown_user,input_wastes,devices,display_devices,reg_at
635,신내1동 주민센터,"서울특별시 중랑구 신내동 448-1"",""region_1"":""서울특별시"",""region_2"":""중랑구"",""region_3"":""신내동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1675335886004_서울시 중랑구_신내1동 주민센터 (12).jpg",37.60601346407447,127.09944757820323,true,['투명 페트'],['SNBI2212033'],['SNBI2212033'],2022-12-30 01:11:32
636,안동시청 시의회 본관,"경상북도 안동시 퇴계로 115"",""region_1"":""경상북도"",""region_2"":""안동시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672363390493_경상북도_안동시_안동시청 시의회 본관.jpg",36.56810137262705,128.7301378701682,true,['투명 페트'],['SNBI2212008'],['SNBI2212008'],2022-12-30 01:23:14
637,태백산소드림도서관,"강원특별자치도 태백시 황지동 274-7"",""region_1"":""강원특별자치도"",""region_2"":""태백시"",""region_3"":""황지동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672364022491_강원도 태백시_태백산소드림도서관.jpg",37.17969844278475,128.98497917972787,true,"['캔', '투명 페트']",['SNBA2212001'],['SNBA2212001'],2022-12-30 01:33:45
638,태백문화예술회관,"강원특별자치도 태백시 고원로 203"",""region_1"":""강원특별자치도"",""region_2"":""태백시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672364114035_강원도 태백시_태백문화예술회관.jpg",37.17210116095071,128.98849269959786,true,"['캔', '투명 페트']",['SNBA2212002'],['SNBA2212002'],2022-12-30 01:35:21
639,태백종합운동장,"강원특별자치도 태백시 연화산길 10"",""region_1"":""강원특별자치도"",""region_2"":""태백시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1673838864321_image18.jpg",37.1366814426545,129.00149313343562,true,"['캔', '투명 페트']","['SNBA2212003', 'SNBA2212004']","['SNBA2212003', 'SNBA2212004']",2022-12-30 01:37:52
640,쇠바우골탄광문화장터,"강원특별자치도 태백시 동태백로 434"",""region_1"":""강원특별자치도"",""region_2"":""태백시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672364461267_강원도 태백시_쇠바우골탄광문화장터.jpg",37.115055691510136,129.03727643909966,true,"['캔', '투명 페트']",['SNBA2212005'],['SNBA2212005'],2022-12-30 01:41:07
641,컵밥거리,"서울특별시 동작구 노량진로 170"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1690448025750_cupbap.jpg",37.51338464495574,126.94634070626587,true,"['캔', '투명 페트']",['NCAG2301001'],['NCAG2301001'],2022-12-30 02:08:13
642,흑석동주민센터,"서울특별시 동작구 흑석동 335-2"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":""흑석동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672375960103_서울시 동작구_흑석동 행정복지센터.jpg",37.505870985188494,126.9666359497881,true,"['캔', '투명 페트']",['NCAG2301002'],['NCAG2301002'],2022-12-30 02:12:43
643,사당2동주민센터,"서울특별시 동작구 사당동 91-126"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":""사당동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672375990801_서울시 동작구_사당2동행정복지센터.jpg",37.4887637747126,126.97933031416004,true,"['캔', '투명 페트']",['NCAG2301003'],['NCAG2301003'],2022-12-30 02:15:39
644,사당3동주민센터,"서울특별시 동작구 사당동 256-1"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":""사당동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672376016775_서울시 동작구_사당3동 행정복지센터.jpg",37.484647237776045,126.97341807172796,true,"['캔', '투명 페트']",['NCAG2301004'],['NCAG2301004'],2022-12-30 02:17:38
645,남성역 2번 출구,"서울특별시 동작구 사당동 250-2"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":""사당동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672376048111_서울시 동작구_남성역2번출구.jpg",37.48448903159469,126.97115962975157,true,"['캔', '투명 페트']","['NCAG2301005', 'NCAG2311001']","['NCAG2301005', 'NCAG2311001']",2022-12-30 02:19:50
646,상도1동주민센터,"서울특별시 동작구 상도동 437"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":""상도동"",""image_url"":""",37.498041094311375,126.95295594781427,true,"['캔', '투명 페트']",['NCAG2301006'],['NCAG2301006'],2022-12-30 02:21:59
647,신대방2동주민센터,"서울특별시 동작구 신대방동 723"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":""신대방동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672376178544_서울시 동작구_신대방2동 행정복지센터.jpg",37.49841164906995,126.92470935775606,true,"['캔', '투명 페트']","['NCAG2301007', 'NCAG2311006']","['NCAG2301007', 'NCAG2311006']",2022-12-30 02:24:04
648,동작청소년문화의집,"서울특별시 동작구 상도로15바길 5"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672376201331_서울시 동작구_동작청소년문화의집.jpg",37.50411579064342,126.93350813850262,true,"['캔', '투명 페트']",['NCAG2301008'],['NCAG2301008'],2022-12-30 02:25:46
649,대방동주민센터,"서울특별시 동작구 여의대방로44길 20"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672376238854_서울시 동작구_대방동주민센터.jpg",37.5081142475191,126.92633110794682,true,"['캔', '투명 페트']",['NCAG2301009'],['NCAG2301009'],2022-12-30 02:28:10
650,사당종합체육관,"서울특별시 동작구 사당로27길 232"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672376262205_서울시 동작구_사당종합체육관.jpg",37.49244691560986,126.9700823270174,true,"['캔', '투명 페트']",['NCAG2301011'],['NCAG2301011'],2022-12-30 02:30:00
651,상도 어울마당,"서울특별시 동작구 성대로 180"",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672376298117_서울시 동작구_상도어울마당.jpg",37.49926531448162,126.94042780115743,true,"['캔', '투명 페트']",['NCAG2301010'],['NCAG2301010'],2022-12-30 02:32:21
652,평화광장 평화매점 앞,"전라남도 목포시 상동 1157"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":""상동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672369006450_전라남도 목포시_평화광장 평화매점 앞.jpg",34.79593644667498,126.43223086709756,true,['투명 페트'],"['SNBI2212036', 'SNBI2212037']","['SNBI2212036', 'SNBI2212037']",2022-12-30 02:56:51
653,부흥동 행정복지센터,"전라남도 목포시 옥암동 1022"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":""옥암동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672369147234_전라남도 목포시_부흥동 행정복지센터.jpg",34.804354243596485,126.4343806424173,true,['투명 페트'],"['SNBI2212038', 'SNBI2212039']","['SNBI2212038', 'SNBI2212039']",2022-12-30 02:59:15
654,옥암동 행정복지센터,"전라남도 목포시 삼향천로 118"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672369293898_전라남도 목포시_옥암동행정복지센터.jpg",34.81029955654408,126.42968154773513,true,['투명 페트'],"['SNBI2212040', 'SNBI2212041']","['SNBI2212040', 'SNBI2212041']",2022-12-30 03:01:43
655,목포 어울림도서관 인도,"전라남도 목포시 용해동 1006"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":""용해동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672369423932_전라남도 목포시_어울림도서관 인도.jpg",34.81708526580876,126.39569486133306,true,['투명 페트'],"['SNBI2212044', 'SNBI2212045']","['SNBI2212044', 'SNBI2212045']",2022-12-30 03:03:56
656,원산동 행정복지센터,"전라남도 목포시 연산동 1277"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":""연산동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672369547442_전라남도 목포시_원산동 행정복지센터.jpg",34.81158565074724,126.38112552745262,true,['투명 페트'],"['SNBI2212046', 'SNBI2212047']","['SNBI2212046', 'SNBI2212047']",2022-12-30 03:06:00
657,팔레스마트 옆 공원,"전라남도 목포시 산정동 1198-5"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":""산정동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672369736664_전라남도 목포시_팔레스마트 옆 공원.jpg",34.80827656823731,126.3712652897873,true,['투명 페트'],"['SNBI2212048', 'SNBI2212049']","['SNBI2212048', 'SNBI2212049']",2022-12-30 03:09:04
658,유달동행정복지센터,"전라남도 목포시 유동로 19"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1672369967855_전라남도 목포시_유달동행정복지센터.jpg",34.78338982474358,126.38020268473771,true,['투명 페트'],"['SNBI2212050', 'SNBI2212051']","['SNBI2212050', 'SNBI2212051']",2022-12-30 03:12:56
659,세븐일레븐 한양대정보관점,"서울특별시 성동구 왕십리로 222"",""region_1"":""서울특별시"",""region_2"":""성동구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1674104227434_세븐일레븐 한양대정보관점 사진.jpg",37.556615645882765,127.04597739357777,true,['투명 페트'],"['SNBL2109039', 'SNBL2109045']","['SNBL2109039', 'SNBL2109045']",2023-01-12 04:45:24
660,동명동 행정복지센터,"전라남도 목포시 자유로20번길 27"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1673571498725_전라남도 목포시_동명동행정복지센터.jpg",34.790730849127236,126.39209846557117,true,['투명 페트'],"['SNBI2212052', 'SNBI2212053']","['SNBI2212052', 'SNBI2212053']",2023-01-13 00:58:28
661,하당동 행정복지센터,"전라남도 목포시 백년대로337번길 35"",""region_1"":""전라남도"",""region_2"":""목포시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1673571656426_전라남도 목포시_하당동행정복지센터 앞.jpg",34.80856369897245,126.42095051761527,true,['투명 페트'],"['SNBI2212042', 'SNBI2212043']","['SNBI2212042', 'SNBI2212043']",2023-01-13 01:01:00
662,세화고등학교 정문,"경상북도 포항시 북구 우현동 318-17"",""region_1"":""경상북도"",""region_2"":""포항시 북구"",""region_3"":""우현동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1675933883167_포항 세화고 정문.jpg",36.05273827349758,129.3520093399189,true,"['캔', '투명 페트']",['NCRK2302001'],['NCRK2302001'],2023-02-09 09:11:33
663,세화고등학교 매점,"경상북도 포항시 북구 아치로 94"",""region_1"":""경상북도"",""region_2"":""포항시 북구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1675933923543_포항 세화고 매점.jpg",36.05441549705825,129.3520537223666,true,"['캔', '투명 페트']",['NCRK2302002'],['NCRK2302002'],2023-02-09 09:12:05
664,변동주민자치문화센터,"대전광역시 서구 변동 15-23"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""변동",36.329783511780604,127.37889395794001,true,['투명 페트'],"['SNBI2302011', 'SNBI2302012']","['SNBI2302011', 'SNBI2302012']",2023-02-23 03:21:41
665,들말어린이공원,"대전광역시 서구 가장동 405"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""가장동",36.329180108742996,127.38231019822,true,['투명 페트'],"['SNBI2302009', 'SNBI2302010']","['SNBI2302009', 'SNBI2302010']",2023-02-23 03:22:09
666,도솔청소년문화의집 앞,"대전광역시 서구 배재로197번길 41"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""",36.325552589063854,127.3680429155691,true,['투명 페트'],"['SNBI2302007', 'SNBI2302008']","['SNBI2302007', 'SNBI2302008']",2023-02-23 03:22:30
667,대전서구국민체육센터,"대전광역시 서구 정림서로 181"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""",36.30403902443406,127.36292604123229,true,['투명 페트'],"['SNBI2302005', 'SNBI2302006']","['SNBI2302005', 'SNBI2302006']",2023-02-23 03:24:28
668,기성동행정복지센터,"대전광역시 서구 흑석1길 16"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""",36.25581454468622,127.34141705891614,true,['투명 페트'],"['SNBI2302001', 'SNBI2302002']","['SNBI2302001', 'SNBI2302002']",2023-02-23 03:24:51
669,도안동행정복지센터,"대전광역시 서구 원도안로242번길 33"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""",36.32355296127041,127.34660958830554,true,['투명 페트'],"['SNBI2302003', 'SNBI2302004']","['SNBI2302003', 'SNBI2302004']",2023-02-23 03:25:18
671,이마트 계양점,"인천광역시 계양구 작전동 941"",""region_1"":""인천광역시"",""region_2"":""계양구"",""region_3"":""작전동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678253259139_emart_gyeyang.jpg",37.530771943460316,126.73668170626765,true,['투명 페트'],"['SNBI2302015', 'SNBI2302016']","['SNBI2302015', 'SNBI2302016']",2023-02-23 05:19:20
674,밀양문화체육회관,"경상남도 밀양시 삼문동 4-122"",""region_1"":""경상남도"",""region_2"":""밀양시"",""region_3"":""삼문동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678267181935_Miryang_gym.jpg",35.48821778747901,128.75717042415738,true,"['캔', '투명 페트']","['SNBC2302001', 'SNBI2302018', 'SNBI2302019']","['SNBC2302001', 'SNBI2302018', 'SNBI2302019']",2023-02-28 10:57:01
675,밀양시립도서관,"경상남도 밀양시 중앙로 265"",""region_1"":""경상남도"",""region_2"":""밀양시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678267162543_Miryang_Library.jpg",35.486784393266944,128.75504022975989,true,['투명 페트'],"['SNBI2302020', 'SNBI2302021']","['SNBI2302020', 'SNBI2302021']",2023-02-28 10:57:24
676,밀양시보건소,"경상남도 밀양시 삼문중앙로 41"",""region_1"":""경상남도"",""region_2"":""밀양시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678267142043_Miryang_health.jpg",35.48542971301051,128.7563246769572,true,['투명 페트'],"['SNBI2302022', 'SNBI2302023']","['SNBI2302022', 'SNBI2302023']",2023-02-28 10:58:03
677,밀양종합사회복지관,"경상남도 밀양시 삼문동 34-13"",""region_1"":""경상남도"",""region_2"":""밀양시"",""region_3"":""삼문동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678267126960_Miryang_ The welfare house.jpg",35.4833678277244,128.7589846790016,true,['투명 페트'],"['SNBI2302024', 'SNBI2302025']","['SNBI2302024', 'SNBI2302025']",2023-02-28 10:58:20
678,밀양파크골프장,"경상남도 밀양시 삼문동 630-2"",""region_1"":""경상남도"",""region_2"":""밀양시"",""region_3"":""삼문동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678267104690_Miryang_Parkgolf.jpg",35.48227382065473,128.74293287563756,true,"['캔', '투명 페트']","['SNBC2302002', 'SNBI2302026', 'SNBI2302027']","['SNBC2302002', 'SNBI2302026', 'SNBI2302027']",2023-02-28 10:59:05
680,양평2동행정복지센터,"서울특별시 영등포구 양평동4가 96"",""region_1"":""서울특별시"",""region_2"":""영등포구"",""region_3"":""양평동4가"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678954721162_yeongdeungpo3.jpg",37.53618095206761,126.89432612740917,true,['투명 페트'],['SNBI2303009'],['SNBI2303009'],2023-03-16 08:14:51
681,시립문래청소년센터,"서울특별시 영등포구 문래동3가 73"",""region_1"":""서울특별시"",""region_2"":""영등포구"",""region_3"":""문래동3가"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678954519347_yeongdeungpo1.jpg",37.51868557686548,126.89412739680448,true,['투명 페트'],['SNBI2303010'],['SNBI2303010'],2023-03-16 08:15:21
682,신길4동주민센터,"서울특별시 영등포구 신길동 209-102"",""region_1"":""서울특별시"",""region_2"":""영등포구"",""region_3"":""신길동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1678954543283_yeongdeungpo2.jpg",37.5083675665045,126.91144095255513,true,['투명 페트'],['SNBI2303011'],['SNBI2303011'],2023-03-16 08:15:47
683,중앙예닮학교,"경기도 용인시 수지구 포은대로 91-19"",""region_1"":""경기도"",""region_2"":""용인시 수지구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1679391102811_수퍼루키_중앙예닮학교.jpeg",37.30240646041947,127.07050130809624,true,"['캔', '투명 페트']",['NCRK2303001'],['NCRK2303001'],2023-03-21 06:26:05
684,리앤업사이클센터,"서울특별시 강동구 동남로 960"",""region_1"":""서울특별시"",""region_2"":""강동구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1679626655316_gangdong.jpg",37.559274813790935,127.15714919552384,true,['투명 페트'],"['SNBI2303015', 'SNBI2303016', 'SNBI2303017']","['SNBI2303015', 'SNBI2303016', 'SNBI2303017']",2023-03-24 02:57:37
685,필동주민센터,"서울특별시 중구 퇴계로36길 42"",""region_1"":""서울특별시"",""region_2"":""중구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1679647136873_jung-gu1.jpg",37.56017669413463,126.99551805172806,true,['투명 페트'],['SNBI2303012'],['SNBI2303012'],2023-03-24 08:38:58
686,쓰레기연구소 새롬,"서울특별시 중구 퇴계로52길 12"",""region_1"":""서울특별시"",""region_2"":""중구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1679647164322_jung-gu2.jpg",37.56277834993636,127.00367849454618,true,['투명 페트'],['SNBI2303013'],['SNBI2303013'],2023-03-24 08:39:26
687,대심어린이공원,"경상북도 예천군 예천읍 대심리 73-5"",""region_1"":""경상북도"",""region_2"":""예천군"",""region_3"":""예천읍 대심리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1680057393378_경상북도 예천군_대심어린이공원.jpg",36.649135374091124,128.4420600515174,true,"['캔', '투명 페트']",['NCAG2303004'],['NCAG2303004'],2023-03-29 02:36:42
688,호명면 호반 2차 버스승강장,"경상북도 예천군 호명면 산합리 1388"",""region_1"":""경상북도"",""region_2"":""예천군"",""region_3"":""호명면 산합리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1680057480691_경상북도 예천군_호명면 호반 2차 버스승강장.jpg",36.57818541753206,128.48123777494135,true,"['캔', '투명 페트']",['NCAG2303003'],['NCAG2303003'],2023-03-29 02:38:13
689,신월청소년문화센터,"서울특별시 양천구 신월동 150-3"",""region_1"":""서울특별시"",""region_2"":""양천구"",""region_3"":""신월동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1680244729280_yangcheon.jpg",37.53533605680068,126.82573445451187,true,"['캔', '투명 페트']","['SNBA2302001', 'SNBA2302002']","['SNBA2302001', 'SNBA2302002']",2023-03-31 06:38:51
690,신월3동행정복지센터,"서울특별시 양천구 신월동 167-5"",""region_1"":""서울특별시"",""region_2"":""양천구"",""region_3"":""신월동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1680244785628_yangcheon2.jpg",37.533561363800246,126.82900550565778,true,"['캔', '투명 페트']",['SNBA2302003'],['SNBA2302003'],2023-03-31 06:39:47
691,양서중학교 담벼락,"서울특별시 양천구 신월동 790"",""region_1"":""서울특별시"",""region_2"":""양천구"",""region_3"":""신월동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1680244922911_yangcheon3.jpg",37.533632086348256,126.8296247870845,true,"['캔', '투명 페트']","['SNBA2302004', 'SNBA2302005']","['SNBA2302004', 'SNBA2302005']",2023-03-31 06:42:06
692,문정어린이공원,"대전광역시 서구 둔산동 2008"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""둔산동",36.34976301507386,127.39884269224092,true,['투명 페트'],"['SNBI2303003', 'SNBI2303004']","['SNBI2303003', 'SNBI2303004']",2023-03-31 09:25:56
693,마치광장,"대전광역시 서구 관저동 1538"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""관저동",36.297630563271746,127.33871299913908,true,['투명 페트'],"['SNBI2303007', 'SNBI2303008']","['SNBI2303007', 'SNBI2303008']",2023-03-31 09:27:00
695,만년동행정복지센터,"대전광역시 서구 만년로 19"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""",36.36748044584128,127.37507917535117,true,['투명 페트'],"['SNBI2303001', 'SNBI2303002']","['SNBI2303001', 'SNBI2303002']",2023-03-31 23:32:17
696,예정어린이공원,"대전광역시 서구 내동 16-1"",""region_1"":""대전광역시"",""region_2"":""서구"",""region_3"":""내동",36.331504202414415,127.37835932842714,true,['투명 페트'],"['SNBI2303005', 'SNBI2303006']","['SNBI2303005', 'SNBI2303006']",2023-03-31 23:34:25
697,상명대부속여고(포인트 적립 불가),"서울특별시 종로구 홍지문2길 20"",""region_1"":""서울특별시"",""region_2"":""종로구"",""region_3"":""",37.60326229319497,126.95388066754424,true,"['캔', '투명 페트']",['NCRK2304001'],['NCRK2304001'],2023-04-07 06:18:04
698,수지구청,"경기도 용인시 수지구 풍덕천동 791"",""region_1"":""경기도"",""region_2"":""용인시 수지구"",""region_3"":""풍덕천동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1681778812384_suji1.jpg",37.32261971697652,127.09787418230596,true,['투명 페트'],"['SNBI2304001', 'SNBI2304002']","['SNBI2304001', 'SNBI2304002']",2023-04-18 00:46:54
699,동백2동행정복지센터,"경기도 용인시 기흥구 동백중앙로 214"",""region_1"":""경기도"",""region_2"":""용인시 기흥구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1681778839389_dongbaek.jpg",37.27252646319501,127.15146345007649,true,['투명 페트'],"['SNBI2304003', 'SNBI2304004']","['SNBI2304003', 'SNBI2304004']",2023-04-18 00:47:47
702,상중이동행정복지센터,"대구광역시 서구 당산로 343"",""region_1"":""대구광역시"",""region_2"":""서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1682068047668_tkdwnddlehd.jpg",35.8669813077924,128.54610648185678,true,['투명 페트'],['SNBI2304006'],['SNBI2304006'],2023-04-21 09:07:29
703,내당4동행정복지센터,"대구광역시 서구 내당동 354-7"",""region_1"":""대구광역시"",""region_2"":""서구"",""region_3"":""내당동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1682068074015_soekd4ehd.jpg",35.85892301094318,128.55167866226398,true,['투명 페트'],['SNBI2304005'],['SNBI2304005'],2023-04-21 09:07:55
704,대구 서구청,"대구광역시 서구 국채보상로 257"",""region_1"":""대구광역시"",""region_2"":""서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1682068134241_eorntjrncjd.jpg",35.871735096851474,128.55881234592667,true,['투명 페트'],['SNBI2304007'],['SNBI2304007'],2023-04-21 09:08:56
705,백마고등학교(포인트적립불가),"경기도 고양시 일산동구 백석로 155"",""region_1"":""경기도"",""region_2"":""고양시 일산동구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1682418244653_baekma.jpg",37.652062080940524,126.79386569625932,true,"['캔', '투명 페트']",['NCRK2304004'],['NCRK2304004'],2023-04-25 10:24:07
706,근덕면 행정복지센터,"강원특별자치도 삼척시 근덕면 삼척로 3639"",""region_1"":""강원특별자치도"",""region_2"":""삼척시"",""region_3"":""근덕면"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1682556322334_3geun.jpg",37.379462605651064,129.22587672659037,true,"['캔', '투명 페트']","['SNBC2304003', 'SNBP2304004']","['SNBC2304003', 'SNBP2304004']",2023-04-27 00:45:47
707,원덕읍 행정복지센터,"강원특별자치도 삼척시 원덕읍 호산리 244-3"",""region_1"":""강원특별자치도"",""region_2"":""삼척시"",""region_3"":""원덕읍 호산리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1682556433463_4won.jpg",37.17703813427566,129.33532349673516,true,"['캔', '투명 페트']","['SNBC2304004', 'SNBP2304005']","['SNBC2304004', 'SNBP2304005']",2023-04-27 00:47:15
708,도계작은영화관,"강원특별자치도 삼척시 도계읍 전두리 58-8"",""region_1"":""강원특별자치도"",""region_2"":""삼척시"",""region_3"":""도계읍 전두리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1682556466442_1movie.jpg",37.2296399384203,129.04310540328348,true,"['캔', '투명 페트']","['SNBC2304001', 'SNBP2304002']","['SNBC2304001', 'SNBP2304002']",2023-04-27 00:47:49
709,사직동 공영주차장,"강원특별자치도 삼척시 사직동 302-1"",""region_1"":""강원특별자치도"",""region_2"":""삼척시"",""region_3"":""사직동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1682556577429_2park.jpg",37.433998718858206,129.1683949432682,true,"['캔', '투명 페트']","['SNBC2304002', 'SNBP2304003']","['SNBC2304002', 'SNBP2304003']",2023-04-27 00:49:39
711,사당역 7번출구 앞,"서울특별시 동작구 사당동 1043-14"",""address_detail"":"""",""region_1"":""서울특별시"",""region_2"":""동작구"",""region_3"":""사당동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685579600218_tkekd.jpg",37.4768684276705,126.98063372044562,true,"['캔', '투명 페트']",['NCAG2305001'],['NCAG2305001'],2023-05-09 01:10:40
712,성남동행정복지센터,"경기도 성남시 중원구 광명로 91"",""region_1"":""경기도"",""region_2"":""성남시 중원구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1684747453524_sn.jpg",37.43516366345636,127.13907051266767,true,['투명 페트'],['SNBI2305004'],['SNBI2305004'],2023-05-22 09:24:15
715,함양읍행정복지센터,"경상남도 함양군 함양읍 운림리 40-2"",""region_1"":""경상남도"",""region_2"":""함양군"",""region_3"":""함양읍 운림리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685441254024_1.ham.jpg",35.51966926020203,127.72648997683318,true,['투명 페트'],['SNBI2305005'],['SNBI2305005'],2023-05-30 10:07:41
716,남지읍행정복지센터,"경상남도 창녕군 남지읍 낙동로 483"",""region_1"":""경상남도"",""region_2"":""창녕군"",""region_3"":""남지읍"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1710809464972_njw.jpg",35.38917673561014,128.4771093907675,true,['투명 페트'],"['SNBI2305006', 'SNBI2403004']","['SNBI2305006', 'SNBI2403004']",2023-05-30 10:12:09
